sen1,sen2,sen3,sen4,sen5,value
1.86,1.72,1.62,4.58,4.55,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.56,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.56,1
1.86,1.72,1.62,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.56,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.56,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.61,4.58,4.54,1
1.86,1.72,1.61,4.58,4.55,1
1.86,1.72,1.6,4.58,4.56,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.72,1.6,4.58,4.56,1
1.86,1.73,1.6,4.58,4.55,1
1.86,1.72,1.6,4.58,4.54,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.73,1.6,4.58,4.54,1
1.86,1.72,1.6,4.58,4.56,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.73,1.6,4.58,4.56,1
1.86,1.73,1.6,4.58,4.56,1
1.86,1.73,1.6,4.58,4.55,1
1.86,1.73,1.6,4.58,4.56,1
1.86,1.72,1.6,4.58,4.55,1
1.86,1.73,1.6,4.58,4.55,1
1.86,1.72,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.72,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.59,4.58,4.56,1
1.86,1.73,1.59,4.58,4.55,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.57,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.58,4.58,4.57,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.54,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.58,4.58,4.56,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.56,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.56,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.58,4.58,4.55,1
1.86,1.73,1.57,4.58,4.56,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.56,1
1.87,1.73,1.57,4.58,4.56,1
1.86,1.73,1.57,4.58,4.54,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.57,4.58,4.55,1
1.86,1.73,1.56,4.58,4.54,1
1.86,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.56,1
1.86,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.56,1
1.86,1.73,1.56,4.58,4.55,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.56,1
1.86,1.73,1.56,4.58,4.55,1
1.86,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.55,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.56,4.58,4.55,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.56,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.57,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.54,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.55,1
1.87,1.73,1.55,4.58,4.54,1
1.87,1.73,1.54,4.58,4.55,1
1.87,1.73,1.54,4.58,4.55,1
1.87,1.73,1.54,4.58,4.55,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.54,4.58,4.56,1
1.87,1.73,1.54,4.58,4.57,1
1.87,1.73,1.55,4.58,4.56,1
1.87,1.73,1.54,4.58,4.55,1
1.87,1.73,1.54,4.58,4.56,1
1.87,1.74,1.54,4.58,4.55,1
1.87,1.73,1.54,4.58,4.54,1
1.87,1.74,1.54,4.58,4.55,1
1.87,1.74,1.54,4.58,4.54,1
1.87,1.73,1.54,4.58,4.55,1
1.88,1.74,1.54,4.58,4.55,1
1.87,1.74,1.54,4.58,4.53,1
1.88,1.74,1.54,4.58,4.54,1
1.87,1.73,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.58,1
1.88,1.74,1.54,4.58,4.6,1
1.88,1.74,1.54,4.58,4.61,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.55,1
1.88,1.74,1.54,4.58,4.55,1
1.88,1.74,1.54,4.58,4.55,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.59,1
1.88,1.74,1.54,4.58,4.58,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.56,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.54,4.58,4.57,1
1.88,1.74,1.54,4.58,4.55,1
1.88,1.74,1.53,4.58,4.53,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.53,1
1.88,1.74,1.53,4.58,4.53,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.53,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.56,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.54,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.55,1
1.88,1.74,1.53,4.58,4.56,1
1.88,1.74,1.53,4.58,4.56,1
1.88,1.74,1.53,4.58,4.57,1
1.88,1.74,1.53,4.58,4.58,1
1.88,1.74,1.53,4.58,4.57,1
1.88,1.74,1.53,4.58,4.58,1
1.88,1.74,1.53,4.58,4.58,1
1.88,1.74,1.53,4.58,4.56,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.74,1.53,4.58,4.52,1
1.88,1.74,1.53,4.58,4.52,1
1.89,1.74,1.53,4.58,4.53,1
1.89,1.74,1.53,4.58,4.53,1
1.89,1.74,1.52,4.58,4.53,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.74,1.52,4.58,4.57,1
1.89,1.74,1.52,4.58,4.6,1
1.89,1.74,1.52,4.58,4.63,1
1.89,1.74,1.52,4.58,4.63,1
1.89,1.74,1.52,4.58,4.66,1
1.89,1.74,1.52,4.58,4.7,1
1.89,1.74,1.52,4.58,4.69,1
1.89,1.74,1.52,4.58,4.67,1
1.89,1.74,1.52,4.58,4.64,1
1.89,1.74,1.52,4.58,4.58,1
1.89,1.74,1.52,4.58,4.56,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.5,1
1.89,1.74,1.52,4.58,4.5,1
1.89,1.74,1.52,4.58,4.51,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.49,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.53,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.56,1
1.89,1.74,1.52,4.58,4.57,1
1.89,1.74,1.52,4.58,4.56,1
1.89,1.74,1.52,4.58,4.57,1
1.89,1.74,1.52,4.58,4.57,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.74,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.48,1
1.89,1.74,1.52,4.58,4.48,1
1.89,1.74,1.52,4.58,4.48,1
1.89,1.74,1.52,4.58,4.5,1
1.89,1.74,1.52,4.58,4.51,1
1.89,1.74,1.52,4.58,4.51,1
1.89,1.75,1.52,4.58,4.52,1
1.89,1.74,1.52,4.58,4.53,1
1.89,1.75,1.52,4.58,4.53,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.53,1
1.89,1.74,1.52,4.58,4.53,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.54,1
1.89,1.74,1.52,4.58,4.55,1
1.89,1.75,1.52,4.58,4.54,1
1.89,1.75,1.52,4.58,4.54,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.52,4.58,4.56,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.52,4.58,4.56,1
1.89,1.75,1.51,4.58,4.54,1
1.89,1.75,1.52,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.57,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.57,1
1.89,1.75,1.51,4.58,4.56,1
1.9,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.57,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.57,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.54,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.55,1
1.89,1.75,1.51,4.58,4.56,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.51,4.58,4.55,1
1.9,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.54,1
1.89,1.75,1.5,4.58,4.54,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.56,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.54,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.5,4.58,4.54,1
1.89,1.75,1.5,4.58,4.55,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.49,4.58,4.55,1
1.89,1.75,1.49,4.58,4.56,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.48,4.58,4.55,1
1.89,1.75,1.48,4.58,4.56,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.56,1
1.9,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.76,1.47,4.58,4.56,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.55,1
1.89,1.75,1.47,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.9,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.54,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.54,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.46,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.46,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.54,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.76,1.45,4.58,4.56,1
1.89,1.75,1.45,4.58,4.55,1
1.89,1.75,1.44,4.58,4.55,1
1.89,1.75,1.44,4.58,4.56,1
1.88,1.75,1.45,4.58,4.55,1
1.89,1.75,1.44,4.58,4.55,1
1.88,1.75,1.45,4.58,4.56,1
1.89,1.75,1.44,4.58,4.55,1
1.88,1.75,1.45,4.58,4.55,1
1.89,1.75,1.45,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.89,1.75,1.44,4.58,4.55,1
1.89,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.76,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.76,1.44,4.58,4.56,1
1.88,1.75,1.44,4.58,4.55,1
1.88,1.75,1.44,4.58,4.56,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.43,4.58,4.56,1
1.88,1.75,1.43,4.58,4.55,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.76,1.42,4.58,4.56,1
1.88,1.76,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.76,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.76,1.42,4.58,4.56,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.42,4.58,4.55,1
1.88,1.75,1.41,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.54,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.76,1.41,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.76,1.41,4.58,4.55,1
1.88,1.75,1.4,4.58,4.56,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.41,4.58,4.55,1
1.88,1.75,1.4,4.58,4.56,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.54,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.54,1
1.88,1.76,1.4,4.58,4.56,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.56,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.76,1.4,4.58,4.56,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.55,1
1.88,1.75,1.4,4.58,4.56,1
1.88,1.76,1.4,4.58,4.55,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.75,1.39,4.58,4.56,1
1.88,1.75,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.75,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.55,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.39,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.56,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.38,4.58,4.55,1
1.88,1.76,1.37,4.58,4.56,1
1.88,1.76,1.37,4.58,4.55,1
1.88,1.76,1.37,4.58,4.55,1
1.88,1.76,1.37,4.58,4.56,1
1.88,1.76,1.37,4.58,4.55,1
